"X1","X2","val","copies","privacy","parents","data"
"26.alcsol","27.workab",0.000121235445673599,1,0,2,"sd2011_clean"
"26.alcsol","28.wkabdur",0.000522864739340324,1,0,2,"sd2011_clean"
"26.alcsol","29.wkabint",0.000216750594624045,1,0,2,"sd2011_clean"
"26.alcsol","30.wkabintdur",0.000284866095247565,1,0,2,"sd2011_clean"
"26.alcsol","31.emcc",0.000759492086364711,1,0,2,"sd2011_clean"
"26.alcsol","32.englang",0.000216208752318581,1,0,2,"sd2011_clean"
"26.alcsol","33.height",0.00234538564390332,1,0,2,"sd2011_clean"
"26.alcsol","34.weight",0.00111877609782175,1,0,2,"sd2011_clean"
"26.alcsol","35.bmi",0.0270892126161337,1,0,2,"sd2011_clean"
"27.workab","28.wkabdur",0.000352167853003976,1,0,2,"sd2011_clean"
"27.workab","29.wkabint",0.00102433668425592,1,0,2,"sd2011_clean"
"27.workab","30.wkabintdur",0.00095725250233778,1,0,2,"sd2011_clean"
"27.workab","31.emcc",0.00173877885275364,1,0,2,"sd2011_clean"
"27.workab","32.englang",0.000353873525450059,1,0,2,"sd2011_clean"
"27.workab","33.height",0.0015945984511135,1,0,2,"sd2011_clean"
"27.workab","34.weight",0.000817979974824814,1,0,2,"sd2011_clean"
"27.workab","35.bmi",0.0297854344450651,1,0,2,"sd2011_clean"
"28.wkabdur","29.wkabint",0.00150761538122751,1,0,2,"sd2011_clean"
"28.wkabdur","30.wkabintdur",0.00165447618414337,1,0,2,"sd2011_clean"
"28.wkabdur","31.emcc",0.00221776305969106,1,0,2,"sd2011_clean"
"28.wkabdur","32.englang",0.00057912435588047,1,0,2,"sd2011_clean"
"28.wkabdur","33.height",0.00219090281268222,1,0,2,"sd2011_clean"
"28.wkabdur","34.weight",0.00145277292835578,1,0,2,"sd2011_clean"
"28.wkabdur","35.bmi",0.0273970283354687,1,0,2,"sd2011_clean"
"29.wkabint","30.wkabintdur",0.000172025866642085,1,0,2,"sd2011_clean"
"29.wkabint","31.emcc",0.00043874970550514,1,0,2,"sd2011_clean"
"29.wkabint","32.englang",0.000240232326632557,1,0,2,"sd2011_clean"
"29.wkabint","33.height",0.00167333554896902,1,0,2,"sd2011_clean"
"29.wkabint","34.weight",0.000895078135411489,1,0,2,"sd2011_clean"
"29.wkabint","35.bmi",0.0272597869486521,1,0,2,"sd2011_clean"
"30.wkabintdur","31.emcc",0.00094143178714321,1,0,2,"sd2011_clean"
"30.wkabintdur","32.englang",0.000453435040591001,1,0,2,"sd2011_clean"
"30.wkabintdur","33.height",0.00161583180641839,1,0,2,"sd2011_clean"
"30.wkabintdur","34.weight",0.000995033488962395,1,0,2,"sd2011_clean"
"30.wkabintdur","35.bmi",0.0275157567448598,1,0,2,"sd2011_clean"
"31.emcc","32.englang",0.00125206606037775,1,0,2,"sd2011_clean"
"31.emcc","33.height",0.0030130608157323,1,0,2,"sd2011_clean"
"31.emcc","34.weight",0.00212447554296038,1,0,2,"sd2011_clean"
"31.emcc","35.bmi",0.0284035435656735,1,0,2,"sd2011_clean"
"32.englang","33.height",0.00155689190122739,1,0,2,"sd2011_clean"
"32.englang","34.weight",0.000972029326690656,1,0,2,"sd2011_clean"
"32.englang","35.bmi",0.0316245789097479,1,0,2,"sd2011_clean"
"33.height","34.weight",0.00215583852797544,1,0,2,"sd2011_clean"
"33.height","35.bmi",0.0288074131849548,1,0,2,"sd2011_clean"
"34.weight","35.bmi",0.0756149504103801,1,0,2,"sd2011_clean"
"02.age","01.sex",0.000908118000668794,1,0,2,"sd2011_clean"
"03.agegr","01.sex",0.00102517935825892,1,0,2,"sd2011_clean"
"04.placesize","01.sex",0.000361170711602065,1,0,2,"sd2011_clean"
"05.region","01.sex",0.000673038768969559,1,0,2,"sd2011_clean"
"06.edu","01.sex",0.000364296254681662,1,0,2,"sd2011_clean"
"07.eduspec","01.sex",0.0040465376114769,1,0,2,"sd2011_clean"
"08.socprof","01.sex",0.00297999166021006,1,0,2,"sd2011_clean"
"09.unempdur","01.sex",0.0000856942985919573,1,0,2,"sd2011_clean"
"10.income","01.sex",0.00275765413439859,1,0,2,"sd2011_clean"
"11.marital","01.sex",0.00275972446077705,1,0,2,"sd2011_clean"
"12.mmarr","01.sex",0.000177920702507109,1,0,2,"sd2011_clean"
"13.ymarr","01.sex",0.000751395822105125,1,0,2,"sd2011_clean"
"14.msepdiv","01.sex",0.00285040285694532,1,0,2,"sd2011_clean"
"15.ysepdiv","01.sex",0.00258917070384525,1,0,2,"sd2011_clean"
"16.ls","01.sex",0.000904661399086038,1,0,2,"sd2011_clean"
"17.depress","01.sex",0.000369394350066699,1,0,2,"sd2011_clean"
"18.trust","01.sex",0.000217606807353733,1,0,2,"sd2011_clean"
"19.trustfam","01.sex",0.0000854468661523232,1,0,2,"sd2011_clean"
"20.trustneigh","01.sex",0.000142968667465046,1,0,2,"sd2011_clean"
"21.sport","01.sex",0.0000533347539741575,1,0,2,"sd2011_clean"
"22.nofriend","01.sex",0.00878758074946985,1,0,2,"sd2011_clean"
"23.smoke","01.sex",0.00113811866768941,1,0,2,"sd2011_clean"
"24.nociga","01.sex",0.00225597734344395,1,0,2,"sd2011_clean"
"25.alcabuse","01.sex",0.00198641830285113,1,0,2,"sd2011_clean"
"26.alcsol","01.sex",0.00124945866882455,1,0,2,"sd2011_clean"
"27.workab","01.sex",0.000570470792539472,1,0,2,"sd2011_clean"
"28.wkabdur","01.sex",0.000863365857455052,1,0,2,"sd2011_clean"
"29.wkabint","01.sex",0.000328009310820266,1,0,2,"sd2011_clean"
"30.wkabintdur","01.sex",0.000239852077695741,1,0,2,"sd2011_clean"
"31.emcc","01.sex",0.000857841634189655,1,0,2,"sd2011_clean"
"32.englang","01.sex",0.000168942847105184,1,0,2,"sd2011_clean"
"33.height","01.sex",0.00219984449125059,1,0,2,"sd2011_clean"
"34.weight","01.sex",0.00435347685941161,1,0,2,"sd2011_clean"
"35.bmi","01.sex",0.0295926648455691,1,0,2,"sd2011_clean"
"03.agegr","02.age",0.000135152606367256,1,0,2,"sd2011_clean"
"04.placesize","02.age",0.000923459964139146,1,0,2,"sd2011_clean"
"05.region","02.age",0.0015822705291907,1,0,2,"sd2011_clean"
"06.edu","02.age",0.00034609680513656,1,0,2,"sd2011_clean"
"07.eduspec","02.age",0.00179466755073004,1,0,2,"sd2011_clean"
"08.socprof","02.age",0.000559708516774527,1,0,2,"sd2011_clean"
"09.unempdur","02.age",0.000321526983708816,1,0,2,"sd2011_clean"
"10.income","02.age",0.00179036427035661,1,0,2,"sd2011_clean"
"11.marital","02.age",0.000649314552605617,1,0,2,"sd2011_clean"
"12.mmarr","02.age",0.000528219972890949,1,0,2,"sd2011_clean"
"13.ymarr","02.age",0.000760043882824918,1,0,2,"sd2011_clean"
"14.msepdiv","02.age",0.000701299553613292,1,0,2,"sd2011_clean"
"15.ysepdiv","02.age",0.000479921790930969,1,0,2,"sd2011_clean"
"16.ls","02.age",0.00188064927763046,1,0,2,"sd2011_clean"
"17.depress","02.age",0.000302793842588544,1,0,2,"sd2011_clean"
"18.trust","02.age",0.00035163421110245,1,0,2,"sd2011_clean"
"19.trustfam","02.age",0.000449727486661532,1,0,2,"sd2011_clean"
"20.trustneigh","02.age",0.00040269554936262,1,0,2,"sd2011_clean"
"21.sport","02.age",0.000271509238466683,1,0,2,"sd2011_clean"
"22.nofriend","02.age",0.00926268586608841,1,0,2,"sd2011_clean"
"23.smoke","02.age",0.000199088844841449,1,0,2,"sd2011_clean"
"24.nociga","02.age",0.000443571721695401,1,0,2,"sd2011_clean"
"25.alcabuse","02.age",0.000165642925015731,1,0,2,"sd2011_clean"
"26.alcsol","02.age",0.000103315852319566,1,0,2,"sd2011_clean"
"27.workab","02.age",0.0001218551302928,1,0,2,"sd2011_clean"
"28.wkabdur","02.age",0.000850031524973054,1,0,2,"sd2011_clean"
"29.wkabint","02.age",0.000497014045080662,1,0,2,"sd2011_clean"
"30.wkabintdur","02.age",0.000832937124541309,1,0,2,"sd2011_clean"
"31.emcc","02.age",0.00108530793013067,1,0,2,"sd2011_clean"
"32.englang","02.age",0.00013404568628324,1,0,2,"sd2011_clean"
"33.height","02.age",0.0017677531291118,1,0,2,"sd2011_clean"
"34.weight","02.age",0.000731876498970101,1,0,2,"sd2011_clean"
"35.bmi","02.age",0.0370368004335045,1,0,2,"sd2011_clean"
"04.placesize","03.agegr",0.00111893983249594,1,0,2,"sd2011_clean"
"05.region","03.agegr",0.00212969531816085,1,0,2,"sd2011_clean"
"06.edu","03.agegr",0.000498386723950054,1,0,2,"sd2011_clean"
"07.eduspec","03.agegr",0.00192774848692257,1,0,2,"sd2011_clean"
"08.socprof","03.agegr",0.000959800611363525,1,0,2,"sd2011_clean"
"09.unempdur","03.agegr",0.000364068658308995,1,0,2,"sd2011_clean"
"10.income","03.agegr",0.00200842616057156,1,0,2,"sd2011_clean"
"11.marital","03.agegr",0.000558879716986226,1,0,2,"sd2011_clean"
"12.mmarr","03.agegr",0.000508229345830912,1,0,2,"sd2011_clean"
"13.ymarr","03.agegr",0.000689669931455891,1,0,2,"sd2011_clean"
"14.msepdiv","03.agegr",0.000699523902841224,1,0,2,"sd2011_clean"
"15.ysepdiv","03.agegr",0.000543081453110415,1,0,2,"sd2011_clean"
"16.ls","03.agegr",0.00176439072423718,1,0,2,"sd2011_clean"
"17.depress","03.agegr",0.000498865730487117,1,0,2,"sd2011_clean"
"18.trust","03.agegr",0.000623241219402596,1,0,2,"sd2011_clean"
"19.trustfam","03.agegr",0.00065320034991715,1,0,2,"sd2011_clean"
"20.trustneigh","03.agegr",0.00048251966053772,1,0,2,"sd2011_clean"
"21.sport","03.agegr",0.000458759157481819,1,0,2,"sd2011_clean"
"22.nofriend","03.agegr",0.00972840684312126,1,0,2,"sd2011_clean"
"23.smoke","03.agegr",0.000254046783844359,1,0,2,"sd2011_clean"
"24.nociga","03.agegr",0.000593640138518109,1,0,2,"sd2011_clean"
"25.alcabuse","03.agegr",0.000219738354539051,1,0,2,"sd2011_clean"
"26.alcsol","03.agegr",0.000252913737283337,1,0,2,"sd2011_clean"
"27.workab","03.agegr",0.000187621411457112,1,0,2,"sd2011_clean"
"28.wkabdur","03.agegr",0.00072972568216721,1,0,2,"sd2011_clean"
"29.wkabint","03.agegr",0.000407408114677745,1,0,2,"sd2011_clean"
"30.wkabintdur","03.agegr",0.000674811661453519,1,0,2,"sd2011_clean"
"31.emcc","03.agegr",0.00111377986632015,1,0,2,"sd2011_clean"
"32.englang","03.agegr",0.000185349609717717,1,0,2,"sd2011_clean"
"33.height","03.agegr",0.00180423115502928,1,0,2,"sd2011_clean"
"34.weight","03.agegr",0.000970918235793546,1,0,2,"sd2011_clean"
"35.bmi","03.agegr",0.0376865607378705,1,0,2,"sd2011_clean"
"05.region","04.placesize",0.00148349720836568,1,0,2,"sd2011_clean"
"06.edu","04.placesize",0.00262276184382923,1,0,2,"sd2011_clean"
"07.eduspec","04.placesize",0.00276180977635689,1,0,2,"sd2011_clean"
"08.socprof","04.placesize",0.00650290054683305,1,0,2,"sd2011_clean"
"09.unempdur","04.placesize",0.00026348750709996,1,0,2,"sd2011_clean"
"10.income","04.placesize",0.00468595172773286,1,0,2,"sd2011_clean"
"11.marital","04.placesize",0.00120842271763233,1,0,2,"sd2011_clean"
"12.mmarr","04.placesize",0.000488173822012185,1,0,2,"sd2011_clean"
"13.ymarr","04.placesize",0.0011427064134186,1,0,2,"sd2011_clean"
"14.msepdiv","04.placesize",0.00101524215736269,1,0,2,"sd2011_clean"
"15.ysepdiv","04.placesize",0.00088416314579522,1,0,2,"sd2011_clean"
"16.ls","04.placesize",0.00101368427350772,1,0,2,"sd2011_clean"
"17.depress","04.placesize",0.000748147803376322,1,0,2,"sd2011_clean"
"18.trust","04.placesize",0.000730923224684706,1,0,2,"sd2011_clean"
"19.trustfam","04.placesize",0.000818379747748031,1,0,2,"sd2011_clean"
"20.trustneigh","04.placesize",0.000613568948567448,1,0,2,"sd2011_clean"
"21.sport","04.placesize",0.00056173751526081,1,0,2,"sd2011_clean"
"22.nofriend","04.placesize",0.00907841741335565,1,0,2,"sd2011_clean"
"23.smoke","04.placesize",0.000354275860547025,1,0,2,"sd2011_clean"
"24.nociga","04.placesize",0.000482927098285951,1,0,2,"sd2011_clean"
"25.alcabuse","04.placesize",0.000397626733306415,1,0,2,"sd2011_clean"
"26.alcsol","04.placesize",0.00035399029229675,1,0,2,"sd2011_clean"
"27.workab","04.placesize",0.000221762357577916,1,0,2,"sd2011_clean"
"28.wkabdur","04.placesize",0.000931807328010097,1,0,2,"sd2011_clean"
"29.wkabint","04.placesize",0.000380733600917063,1,0,2,"sd2011_clean"
"30.wkabintdur","04.placesize",0.000579332269590607,1,0,2,"sd2011_clean"
"31.emcc","04.placesize",0.002035821510382,1,0,2,"sd2011_clean"
"32.englang","04.placesize",0.00130379308853076,1,0,2,"sd2011_clean"
"33.height","04.placesize",0.00206490292925892,1,0,2,"sd2011_clean"
"34.weight","04.placesize",0.00145684241592423,1,0,2,"sd2011_clean"
"35.bmi","04.placesize",0.0273819520948208,1,0,2,"sd2011_clean"
"06.edu","05.region",0.00207739384919258,1,0,2,"sd2011_clean"
"07.eduspec","05.region",0.0104282055306231,1,0,2,"sd2011_clean"
"08.socprof","05.region",0.00687065208878664,1,0,2,"sd2011_clean"
"09.unempdur","05.region",0.00044357548770202,1,0,2,"sd2011_clean"
"10.income","05.region",0.00482366656813104,1,0,2,"sd2011_clean"
"11.marital","05.region",0.00206167990395658,1,0,2,"sd2011_clean"
"12.mmarr","05.region",0.00169007704290286,1,0,2,"sd2011_clean"
"13.ymarr","05.region",0.00140900510656157,1,0,2,"sd2011_clean"
"14.msepdiv","05.region",0.0022217581956187,1,0,2,"sd2011_clean"
"15.ysepdiv","05.region",0.00228216283008219,1,0,2,"sd2011_clean"
"16.ls","05.region",0.00289400735483277,1,0,2,"sd2011_clean"
"17.depress","05.region",0.000951455004703886,1,0,2,"sd2011_clean"
"18.trust","05.region",0.000971431242127951,1,0,2,"sd2011_clean"
"19.trustfam","05.region",0.00161677037134545,1,0,2,"sd2011_clean"
"20.trustneigh","05.region",0.00165605128198283,1,0,2,"sd2011_clean"
"21.sport","05.region",0.0015997834208462,1,0,2,"sd2011_clean"
"22.nofriend","05.region",0.0102224471377282,1,0,2,"sd2011_clean"
"23.smoke","05.region",0.000678977338581991,1,0,2,"sd2011_clean"
"24.nociga","05.region",0.000968556238150437,1,0,2,"sd2011_clean"
"25.alcabuse","05.region",0.000821989257708284,1,0,2,"sd2011_clean"
"26.alcsol","05.region",0.000511829685015356,1,0,2,"sd2011_clean"
"27.workab","05.region",0.000875281177684008,1,0,2,"sd2011_clean"
"28.wkabdur","05.region",0.00167977900719145,1,0,2,"sd2011_clean"
"29.wkabint","05.region",0.00115778762124238,1,0,2,"sd2011_clean"
"30.wkabintdur","05.region",0.00101630075915359,1,0,2,"sd2011_clean"
"31.emcc","05.region",0.00168371615595313,1,0,2,"sd2011_clean"
"32.englang","05.region",0.0017132886273048,1,0,2,"sd2011_clean"
"33.height","05.region",0.00297012945191446,1,0,2,"sd2011_clean"
"34.weight","05.region",0.00186049142465666,1,0,2,"sd2011_clean"
"35.bmi","05.region",0.0286710118166365,1,0,2,"sd2011_clean"
"07.eduspec","06.edu",0.00104353221541766,1,0,2,"sd2011_clean"
"08.socprof","06.edu",0.00790057055622736,1,0,2,"sd2011_clean"
"09.unempdur","06.edu",0.000816799222200113,1,0,2,"sd2011_clean"
"10.income","06.edu",0.0046437757152362,1,0,2,"sd2011_clean"
"11.marital","06.edu",0.00178822765782704,1,0,2,"sd2011_clean"
"12.mmarr","06.edu",0.00114632701946488,1,0,2,"sd2011_clean"
"13.ymarr","06.edu",0.00112378878556075,1,0,2,"sd2011_clean"
"14.msepdiv","06.edu",0.000886480247353742,1,0,2,"sd2011_clean"
"15.ysepdiv","06.edu",0.000979200662698197,1,0,2,"sd2011_clean"
"16.ls","06.edu",0.00177613819211977,1,0,2,"sd2011_clean"
"17.depress","06.edu",0.000636650802877793,1,0,2,"sd2011_clean"
"18.trust","06.edu",0.000555669603911027,1,0,2,"sd2011_clean"
"19.trustfam","06.edu",0.00112774324624251,1,0,2,"sd2011_clean"
"20.trustneigh","06.edu",0.000382535796568249,1,0,2,"sd2011_clean"
"21.sport","06.edu",0.000889319134525156,1,0,2,"sd2011_clean"
"22.nofriend","06.edu",0.00985607678530849,1,0,2,"sd2011_clean"
"23.smoke","06.edu",0.00187249498662214,1,0,2,"sd2011_clean"
"24.nociga","06.edu",0.00216831629282677,1,0,2,"sd2011_clean"
"25.alcabuse","06.edu",0.000475611932420317,1,0,2,"sd2011_clean"
"26.alcsol","06.edu",0.000405506607928875,1,0,2,"sd2011_clean"
"27.workab","06.edu",0.00050789953888549,1,0,2,"sd2011_clean"
"28.wkabdur","06.edu",0.000727502444257818,1,0,2,"sd2011_clean"
"29.wkabint","06.edu",0.000393723316343143,1,0,2,"sd2011_clean"
"30.wkabintdur","06.edu",0.000654283964737556,1,0,2,"sd2011_clean"
"31.emcc","06.edu",0.00139956269207007,1,0,2,"sd2011_clean"
"32.englang","06.edu",0.00016092496514594,1,0,2,"sd2011_clean"
"33.height","06.edu",0.00214565974938196,1,0,2,"sd2011_clean"
"34.weight","06.edu",0.0014464746179392,1,0,2,"sd2011_clean"
"35.bmi","06.edu",0.0277434505958888,1,0,2,"sd2011_clean"
"08.socprof","07.eduspec",0.0124705723736212,1,0,2,"sd2011_clean"
"09.unempdur","07.eduspec",0.00216338785517421,1,0,2,"sd2011_clean"
"10.income","07.eduspec",0.00541755769014511,1,0,2,"sd2011_clean"
"11.marital","07.eduspec",0.00402578824268836,1,0,2,"sd2011_clean"
"12.mmarr","07.eduspec",0.00355680302571459,1,0,2,"sd2011_clean"
"13.ymarr","07.eduspec",0.0035131952853149,1,0,2,"sd2011_clean"
"14.msepdiv","07.eduspec",0.00341500860297633,1,0,2,"sd2011_clean"
"15.ysepdiv","07.eduspec",0.00349658032208909,1,0,2,"sd2011_clean"
"16.ls","07.eduspec",0.00418342227169222,1,0,2,"sd2011_clean"
"17.depress","07.eduspec",0.00138624444257567,1,0,2,"sd2011_clean"
"18.trust","07.eduspec",0.00208973647103413,1,0,2,"sd2011_clean"
"19.trustfam","07.eduspec",0.00180993795612667,1,0,2,"sd2011_clean"
"20.trustneigh","07.eduspec",0.00122320502069534,1,0,2,"sd2011_clean"
"21.sport","07.eduspec",0.000784945143883097,1,0,2,"sd2011_clean"
"22.nofriend","07.eduspec",0.0118063764850066,1,0,2,"sd2011_clean"
"23.smoke","07.eduspec",0.00216094503916142,1,0,2,"sd2011_clean"
"24.nociga","07.eduspec",0.00401494456214392,1,0,2,"sd2011_clean"
"25.alcabuse","07.eduspec",0.00154386120780681,1,0,2,"sd2011_clean"
"26.alcsol","07.eduspec",0.00147666000509046,1,0,2,"sd2011_clean"
"27.workab","07.eduspec",0.00143835534450356,1,0,2,"sd2011_clean"
"28.wkabdur","07.eduspec",0.00211095599960908,1,0,2,"sd2011_clean"
"29.wkabint","07.eduspec",0.0022570818034231,1,0,2,"sd2011_clean"
"30.wkabintdur","07.eduspec",0.00239023714121301,1,0,2,"sd2011_clean"
"31.emcc","07.eduspec",0.00316517591355739,1,0,2,"sd2011_clean"
"32.englang","07.eduspec",0.00234965769704436,1,0,2,"sd2011_clean"
"33.height","07.eduspec",0.0106853071361824,1,0,2,"sd2011_clean"
"34.weight","07.eduspec",0.00760400672802625,1,0,2,"sd2011_clean"
"35.bmi","07.eduspec",0.0320731687979495,1,0,2,"sd2011_clean"
"09.unempdur","08.socprof",0.000810455786979875,1,0,2,"sd2011_clean"
"10.income","08.socprof",0.00320187595413276,1,0,2,"sd2011_clean"
"11.marital","08.socprof",0.00258535494359813,1,0,2,"sd2011_clean"
"12.mmarr","08.socprof",0.0010710705514389,1,0,2,"sd2011_clean"
"13.ymarr","08.socprof",0.000949700839540965,1,0,2,"sd2011_clean"
"14.msepdiv","08.socprof",0.00205772883878403,1,0,2,"sd2011_clean"
"15.ysepdiv","08.socprof",0.00196877812829898,1,0,2,"sd2011_clean"
"16.ls","08.socprof",0.00368277677624669,1,0,2,"sd2011_clean"
"17.depress","08.socprof",0.00251408727939363,1,0,2,"sd2011_clean"
"18.trust","08.socprof",0.000856463319704185,1,0,2,"sd2011_clean"
"19.trustfam","08.socprof",0.000983116147839101,1,0,2,"sd2011_clean"
"20.trustneigh","08.socprof",0.000966088455354629,1,0,2,"sd2011_clean"
"21.sport","08.socprof",0.00234298194006252,1,0,2,"sd2011_clean"
"22.nofriend","08.socprof",0.0107125859420942,1,0,2,"sd2011_clean"
"23.smoke","08.socprof",0.00183020031234826,1,0,2,"sd2011_clean"
"24.nociga","08.socprof",0.00224956662435972,1,0,2,"sd2011_clean"
"25.alcabuse","08.socprof",0.000639117495237291,1,0,2,"sd2011_clean"
"26.alcsol","08.socprof",0.000861319223444624,1,0,2,"sd2011_clean"
"27.workab","08.socprof",0.00359440934302445,1,0,2,"sd2011_clean"
"28.wkabdur","08.socprof",0.00156289131959819,1,0,2,"sd2011_clean"
"29.wkabint","08.socprof",0.00111724527689795,1,0,2,"sd2011_clean"
"30.wkabintdur","08.socprof",0.00149962858257532,1,0,2,"sd2011_clean"
"31.emcc","08.socprof",0.00268327189888964,1,0,2,"sd2011_clean"
"32.englang","08.socprof",0.0045407339642112,1,0,2,"sd2011_clean"
"33.height","08.socprof",0.00377268012030089,1,0,2,"sd2011_clean"
"34.weight","08.socprof",0.00260901099041204,1,0,2,"sd2011_clean"
"35.bmi","08.socprof",0.0352463834309305,1,0,2,"sd2011_clean"
"10.income","09.unempdur",0.00137385427617781,1,0,2,"sd2011_clean"
"11.marital","09.unempdur",0.000541423948040477,1,0,2,"sd2011_clean"
"12.mmarr","09.unempdur",0.000469066417584527,1,0,2,"sd2011_clean"
"13.ymarr","09.unempdur",0.00072209106931601,1,0,2,"sd2011_clean"
"14.msepdiv","09.unempdur",0.000244927744446359,1,0,2,"sd2011_clean"
"15.ysepdiv","09.unempdur",0.000499463654711486,1,0,2,"sd2011_clean"
"16.ls","09.unempdur",0.000733989529311773,1,0,2,"sd2011_clean"
"17.depress","09.unempdur",0.000546213473682033,1,0,2,"sd2011_clean"
"18.trust","09.unempdur",0.000224922667982018,1,0,2,"sd2011_clean"
"19.trustfam","09.unempdur",0.000216860992249805,1,0,2,"sd2011_clean"
"20.trustneigh","09.unempdur",0.000220402312225386,1,0,2,"sd2011_clean"
"21.sport","09.unempdur",0.000163412527647576,1,0,2,"sd2011_clean"
"22.nofriend","09.unempdur",0.00890676245479392,1,0,2,"sd2011_clean"
"23.smoke","09.unempdur",0.000245863264797178,1,0,2,"sd2011_clean"
"24.nociga","09.unempdur",0.00031168630390431,1,0,2,"sd2011_clean"
"25.alcabuse","09.unempdur",0.000170994704710795,1,0,2,"sd2011_clean"
"26.alcsol","09.unempdur",0.0000965040377003901,1,0,2,"sd2011_clean"
"27.workab","09.unempdur",0.00132082224421861,1,0,2,"sd2011_clean"
"28.wkabdur","09.unempdur",0.000834549153692556,1,0,2,"sd2011_clean"
"29.wkabint","09.unempdur",0.000313940573513292,1,0,2,"sd2011_clean"
"30.wkabintdur","09.unempdur",0.000570759994129261,1,0,2,"sd2011_clean"
"31.emcc","09.unempdur",0.00104210789037526,1,0,2,"sd2011_clean"
"32.englang","09.unempdur",0.000757667040306258,1,0,2,"sd2011_clean"
"33.height","09.unempdur",0.00160632841463204,1,0,2,"sd2011_clean"
"34.weight","09.unempdur",0.00103513125469594,1,0,2,"sd2011_clean"
"35.bmi","09.unempdur",0.0271522609865888,1,0,2,"sd2011_clean"
"11.marital","10.income",0.00237264503279718,1,0,2,"sd2011_clean"
"12.mmarr","10.income",0.00105418803528088,1,0,2,"sd2011_clean"
"13.ymarr","10.income",0.00215387876143501,1,0,2,"sd2011_clean"
"14.msepdiv","10.income",0.00212983116995257,1,0,2,"sd2011_clean"
"15.ysepdiv","10.income",0.00256381281362492,1,0,2,"sd2011_clean"
"16.ls","10.income",0.00353949130481063,1,0,2,"sd2011_clean"
"17.depress","10.income",0.00260598190402155,1,0,2,"sd2011_clean"
"18.trust","10.income",0.00116695244348978,1,0,2,"sd2011_clean"
"19.trustfam","10.income",0.00131518251082739,1,0,2,"sd2011_clean"
"20.trustneigh","10.income",0.00111660971525971,1,0,2,"sd2011_clean"
"21.sport","10.income",0.00224155681539742,1,0,2,"sd2011_clean"
"22.nofriend","10.income",0.0101098236918232,1,0,2,"sd2011_clean"
"23.smoke","10.income",0.000721881823947344,1,0,2,"sd2011_clean"
"24.nociga","10.income",0.00108781197501958,1,0,2,"sd2011_clean"
"25.alcabuse","10.income",0.0009197425761931,1,0,2,"sd2011_clean"
"26.alcsol","10.income",0.000894445890844915,1,0,2,"sd2011_clean"
"27.workab","10.income",0.00256303632523471,1,0,2,"sd2011_clean"
"28.wkabdur","10.income",0.00147159113505422,1,0,2,"sd2011_clean"
"29.wkabint","10.income",0.000909494087838755,1,0,2,"sd2011_clean"
"30.wkabintdur","10.income",0.000842023980983244,1,0,2,"sd2011_clean"
"31.emcc","10.income",0.00220885222946691,1,0,2,"sd2011_clean"
"32.englang","10.income",0.00202938846213378,1,0,2,"sd2011_clean"
"33.height","10.income",0.00467582525423544,1,0,2,"sd2011_clean"
"34.weight","10.income",0.00292530561498115,1,0,2,"sd2011_clean"
"35.bmi","10.income",0.0312228713452203,1,0,2,"sd2011_clean"
"12.mmarr","11.marital",0.000945855359588324,1,0,2,"sd2011_clean"
"13.ymarr","11.marital",0.000465830784659622,1,0,2,"sd2011_clean"
"14.msepdiv","11.marital",0.000923301877638574,1,0,2,"sd2011_clean"
"15.ysepdiv","11.marital",0.000360386947677004,1,0,2,"sd2011_clean"
"16.ls","11.marital",0.00507509866560625,1,0,2,"sd2011_clean"
"17.depress","11.marital",0.00128477950834418,1,0,2,"sd2011_clean"
"18.trust","11.marital",0.000564223022977988,1,0,2,"sd2011_clean"
"19.trustfam","11.marital",0.000792316444993713,1,0,2,"sd2011_clean"
"20.trustneigh","11.marital",0.000545305805010715,1,0,2,"sd2011_clean"
"21.sport","11.marital",0.000421267067914723,1,0,2,"sd2011_clean"
"22.nofriend","11.marital",0.00961505028048478,1,0,2,"sd2011_clean"
"23.smoke","11.marital",0.000471171038211136,1,0,2,"sd2011_clean"
"24.nociga","11.marital",0.000710824306346584,1,0,2,"sd2011_clean"
"25.alcabuse","11.marital",0.000605230054573905,1,0,2,"sd2011_clean"
"26.alcsol","11.marital",0.0007782756060107,1,0,2,"sd2011_clean"
"27.workab","11.marital",0.00044048241998281,1,0,2,"sd2011_clean"
"28.wkabdur","11.marital",0.000885394409205799,1,0,2,"sd2011_clean"
"29.wkabint","11.marital",0.000477400686159403,1,0,2,"sd2011_clean"
"30.wkabintdur","11.marital",0.000824343312343637,1,0,2,"sd2011_clean"
"31.emcc","11.marital",0.0011264165087281,1,0,2,"sd2011_clean"
"32.englang","11.marital",0.000972227197434179,1,0,2,"sd2011_clean"
"33.height","11.marital",0.00342437103661405,1,0,2,"sd2011_clean"
"34.weight","11.marital",0.00213656065676623,1,0,2,"sd2011_clean"
"35.bmi","11.marital",0.0328441358594345,1,0,2,"sd2011_clean"
"13.ymarr","12.mmarr",0.000705164194553079,1,0,2,"sd2011_clean"
"14.msepdiv","12.mmarr",0.000663133539990662,1,0,2,"sd2011_clean"
"15.ysepdiv","12.mmarr",0.000706918640153099,1,0,2,"sd2011_clean"
"16.ls","12.mmarr",0.00102928312785943,1,0,2,"sd2011_clean"
"17.depress","12.mmarr",0.000302671121909092,1,0,2,"sd2011_clean"
"18.trust","12.mmarr",0.000446966868680579,1,0,2,"sd2011_clean"
