"names","Estimate","Std. Error","dep_var","data","minbucket","cp","copies"
"var_1B",-0.0155801874057135,0.127536061040769,"var_3","sds",50,0.0001,5
"var_2B",-0.0278585841336593,0.127459279154817,"var_3","sds",50,0.0001,5
"var_4B",-0.106300813287534,0.127204905292449,"var_3","sds",50,0.0001,5
"(Intercept)",-0.241814339803621,0.130284560199156,"var_3","sds",5,0.01,5
"var_1B",0.1076733129933,0.127590188662601,"var_3","sds",5,0.01,5
"var_2B",0.179015153178266,0.12749208956859,"var_3","sds",5,0.01,5
"var_4B",0.281482801322112,0.127529423053775,"var_3","sds",5,0.01,5
"(Intercept)",-0.011995720764187,0.128967642234363,"var_3","sds",10,0.01,5
"var_1B",-0.00973107337363096,0.127421537891334,"var_3","sds",10,0.01,5
"var_2B",0.0705935797322934,0.127296276279143,"var_3","sds",10,0.01,5
"var_4B",0.0470875901351847,0.127380678301021,"var_3","sds",10,0.01,5
"(Intercept)",0.0236847757824907,0.130700200459146,"var_3","sds",25,0.01,5
"var_1B",-0.0246812384780524,0.127580374795481,"var_3","sds",25,0.01,5
"var_2B",0.000693404921835922,0.127441931149055,"var_3","sds",25,0.01,5
"var_4B",0.0921422176465523,0.127498550044171,"var_3","sds",25,0.01,5
"(Intercept)",0.153676376956073,0.129434087435738,"var_3","sds",50,0.01,5
"var_1B",-0.0921704565166121,0.127734516429461,"var_3","sds",50,0.01,5
"var_2B",-0.0135141048698248,0.1275712035464,"var_3","sds",50,0.01,5
"var_4B",0.0107756925574758,0.127509694269517,"var_3","sds",50,0.01,5
"(Intercept)",0.12781568580935,0.128764661663206,"var_4","sds",5,0.00000001,5
"var_1B",-0.100128635062699,0.127517285696421,"var_4","sds",5,0.00000001,5
"var_2B",-0.062770844237434,0.127299181380802,"var_4","sds",5,0.00000001,5
"var_3B",-0.0225762371869585,0.127379147118866,"var_4","sds",5,0.00000001,5
"(Intercept)",0.0732063990840075,0.13033952593525,"var_4","sds",10,0.00000001,5
"var_1B",-0.0454160700251752,0.127457889578015,"var_4","sds",10,0.00000001,5
"var_2B",0.0664306307872025,0.127297690833717,"var_4","sds",10,0.00000001,5
"var_3B",-0.0141763410553012,0.1273460790997,"var_4","sds",10,0.00000001,5
"(Intercept)",0.105520450542729,0.131271228542115,"var_4","sds",25,0.00000001,5
"var_1B",-0.182784098746125,0.127355480796878,"var_4","sds",25,0.00000001,5
"var_2B",-0.0383705854057854,0.127120183446371,"var_4","sds",25,0.00000001,5
"var_3B",0.111193884404349,0.12718022048498,"var_4","sds",25,0.00000001,5
"(Intercept)",0.0841539526809828,0.131920998844166,"var_4","sds",50,0.00000001,5
"var_1B",0.0465076343443975,0.127386207929432,"var_4","sds",50,0.00000001,5
"var_2B",-0.0393640503234088,0.127324048589745,"var_4","sds",50,0.00000001,5
"var_3B",-0.0803298927328705,0.127193671838812,"var_4","sds",50,0.00000001,5
"(Intercept)",0.0640126837538564,0.129795336034319,"var_4","sds",5,0.000001,5
"var_1B",0.100374779883013,0.127911083317994,"var_4","sds",5,0.000001,5
"var_2B",0.00662861825152837,0.127412887665878,"var_4","sds",5,0.000001,5
"var_3B",-0.190998182155235,0.127383204032403,"var_4","sds",5,0.000001,5
"(Intercept)",0.120312154566714,0.131571415837608,"var_4","sds",10,0.000001,5
"var_1B",-0.0996198773312819,0.127489926672394,"var_4","sds",10,0.000001,5
"var_2B",-0.0526171935363477,0.127270007576987,"var_4","sds",10,0.000001,5
"var_3B",0.0183927508150426,0.12725901118734,"var_4","sds",10,0.000001,5
"(Intercept)",0.066161250191946,0.130681691869254,"var_4","sds",25,0.000001,5
"var_1B",-0.0584565895797043,0.127205903628653,"var_4","sds",25,0.000001,5
"var_2B",0.0173888320348048,0.127342685269539,"var_4","sds",25,0.000001,5
"var_3B",-0.0160627815081425,0.127189703656544,"var_4","sds",25,0.000001,5
"(Intercept)",0.153383359752999,0.130349927692983,"var_4","sds",50,0.000001,5
"var_1B",-0.0186666588535407,0.127363349418243,"var_4","sds",50,0.000001,5
"var_2B",-0.00733332611677638,0.12716895375213,"var_4","sds",50,0.000001,5
"var_3B",-0.164483691028125,0.127164616869777,"var_4","sds",50,0.000001,5
"(Intercept)",0.109708441373744,0.130545224490547,"var_4","sds",5,0.0001,5
"var_1B",-0.108082372547447,0.127405640373198,"var_4","sds",5,0.0001,5
"var_2B",-0.0763894070748377,0.127326433819864,"var_4","sds",5,0.0001,5
"var_3B",0.1670024513842,0.127259399272775,"var_4","sds",5,0.0001,5
"(Intercept)",0.0467085080372094,0.131870576060467,"var_4","sds",10,0.0001,5
"var_1B",-0.00905278066506603,0.127337135117974,"var_4","sds",10,0.0001,5
"var_2B",-0.0809014469382591,0.127451904722294,"var_4","sds",10,0.0001,5
"var_3B",0.159837761572493,0.127122135827977,"var_4","sds",10,0.0001,5
"(Intercept)",0.0339587100360683,0.131324886118187,"var_4","sds",25,0.0001,5
"var_1B",-0.0849433039428693,0.12793842937747,"var_4","sds",25,0.0001,5
"var_2B",-0.00440157356168896,0.12747211105609,"var_4","sds",25,0.0001,5
"var_3B",0.227532225731941,0.127414947347861,"var_4","sds",25,0.0001,5
"(Intercept)",0.0422342913250976,0.132445609556088,"var_4","sds",50,0.0001,5
"var_1B",0.0613910689351674,0.127513775534222,"var_4","sds",50,0.0001,5
"var_2B",-0.0861358695916461,0.127335320963388,"var_4","sds",50,0.0001,5
"var_3B",0.00734317241392337,0.127205240898161,"var_4","sds",50,0.0001,5
"(Intercept)",0.0521674451854944,0.131187187607254,"var_4","sds",5,0.01,5
"var_1B",0.0068298615725378,0.127405957170076,"var_4","sds",5,0.01,5
"var_2B",-0.114399748005471,0.127468604801607,"var_4","sds",5,0.01,5
"var_3B",0.138623832018378,0.127529892328837,"var_4","sds",5,0.01,5
"(Intercept)",-0.0292978099270253,0.130713170666554,"var_4","sds",10,0.01,5
"var_1B",0.0623688278463666,0.127344295165813,"var_4","sds",10,0.01,5
"var_2B",-0.000395478920488068,0.127296709377238,"var_4","sds",10,0.01,5
"var_3B",0.078633731431025,0.127380862427633,"var_4","sds",10,0.01,5
"(Intercept)",-0.179486280188272,0.132039187578054,"var_4","sds",25,0.01,5
"var_1B",0.0735844462630475,0.127484468596768,"var_4","sds",25,0.01,5
"var_2B",0.0455107709779308,0.127494052375779,"var_4","sds",25,0.01,5
"var_3B",0.331114632158927,0.127499681074343,"var_4","sds",25,0.01,5
"(Intercept)",0.058973211208563,0.131005097602195,"var_4","sds",50,0.01,5
"var_1B",0.0307428862136447,0.127554750709304,"var_4","sds",50,0.01,5
"var_2B",-0.0156861973535763,0.127444379071337,"var_4","sds",50,0.01,5
"var_3B",0.0108194905932844,0.12750938588563,"var_4","sds",50,0.01,5
"(Intercept)",0.0854724508961729,0.129407099418331,"var_1","sds",5,0.00000001,10
"var_2B",0.0374752008268257,0.12721647673534,"var_1","sds",5,0.00000001,10
"var_3B",-0.0445291585708343,0.127449488637067,"var_1","sds",5,0.00000001,10
"var_4B",0.0584384195629058,0.127471612643107,"var_1","sds",5,0.00000001,10
"(Intercept)",0.0843714963556247,0.129520446576583,"var_1","sds",10,0.00000001,10
"var_2B",0.0525952606910605,0.127451310275683,"var_1","sds",10,0.00000001,10
"var_3B",-0.178585136290592,0.127537038621733,"var_1","sds",10,0.00000001,10
"var_4B",0.140586638563329,0.127582198596439,"var_1","sds",10,0.00000001,10
"(Intercept)",0.147817859541966,0.130211425357277,"var_1","sds",25,0.00000001,10
"var_2B",0.00371729786269046,0.127106037287098,"var_1","sds",25,0.00000001,10
"var_3B",-0.0897065635059187,0.127355440640638,"var_1","sds",25,0.00000001,10
"var_4B",-0.0474303031999825,0.127287312428408,"var_1","sds",25,0.00000001,10
"(Intercept)",0.0957811320854932,0.130639895007458,"var_1","sds",50,0.00000001,10
"var_2B",0.00935520884360967,0.127189049264517,"var_1","sds",50,0.00000001,10
"var_3B",-0.0577817001167691,0.127280317210058,"var_1","sds",50,0.00000001,10
"var_4B",0.0505527544150691,0.127403498564042,"var_1","sds",50,0.00000001,10
"(Intercept)",0.0522374243978741,0.129741176962089,"var_1","sds",5,0.000001,10
"var_2B",-0.0142495604603185,0.127193617775357,"var_1","sds",5,0.000001,10
"var_3B",-0.0834362279705455,0.127349961539441,"var_1","sds",5,0.000001,10
"var_4B",0.128208460526785,0.127351762468961,"var_1","sds",5,0.000001,10
"(Intercept)",0.111535273696685,0.131230557820984,"var_1","sds",10,0.000001,10
"var_2B",0.041046819181339,0.12743027646732,"var_1","sds",10,0.000001,10
"var_3B",-0.135276984628623,0.12762016472826,"var_1","sds",10,0.000001,10
"var_4B",0.0871847078765245,0.127588088135512,"var_1","sds",10,0.000001,10
"(Intercept)",0.188810165088167,0.129042844053065,"var_1","sds",25,0.000001,10
"var_2B",-0.0142090484933147,0.127237960368368,"var_1","sds",25,0.000001,10
"var_3B",-0.0925386931257504,0.127407519273465,"var_1","sds",25,0.000001,10
"var_4B",-0.0275263305853857,0.127433164722888,"var_1","sds",25,0.000001,10
"(Intercept)",0.140635557034378,0.128710557684358,"var_1","sds",50,0.000001,10
"var_2B",-0.0164234340063205,0.127144876865338,"var_1","sds",50,0.000001,10
"var_3B",-0.0689795111387657,0.127286179796698,"var_1","sds",50,0.000001,10
"var_4B",0.0207777125635743,0.127230938836971,"var_1","sds",50,0.000001,10
"(Intercept)",0.0803544304883192,0.130816993018476,"var_1","sds",5,0.0001,10
"var_2B",-0.00879012749125795,0.127184390641758,"var_1","sds",5,0.0001,10
"var_3B",-0.0522255638274768,0.127547155235191,"var_1","sds",5,0.0001,10
"var_4B",0.127586773449958,0.127453353917785,"var_1","sds",5,0.0001,10
"(Intercept)",0.112263246132359,0.128567887105007,"var_1","sds",10,0.0001,10
"var_2B",-0.0541315979056246,0.127143748257065,"var_1","sds",10,0.0001,10
"var_3B",-0.0815414262184222,0.127330931438671,"var_1","sds",10,0.0001,10
"var_4B",0.131622335225485,0.127352720577974,"var_1","sds",10,0.0001,10
"(Intercept)",0.0985927753860141,0.130191462197978,"var_1","sds",25,0.0001,10
"var_2B",0.00598448515715321,0.127119786365252,"var_1","sds",25,0.0001,10
"var_3B",-0.108177622745487,0.127308961726646,"var_1","sds",25,0.0001,10
"var_4B",0.0494088980830679,0.127272455855878,"var_1","sds",25,0.0001,10
"(Intercept)",0.0575719612421123,0.128479348071026,"var_1","sds",50,0.0001,10
"var_2B",0.00138560180675413,0.127233344177229,"var_1","sds",50,0.0001,10
"var_3B",-0.00272455787432035,0.127352204856132,"var_1","sds",50,0.0001,10
"var_4B",0.0299344285653016,0.127181784381992,"var_1","sds",50,0.0001,10
"(Intercept)",0.131638448483951,0.129856138427041,"var_1","sds",5,0.01,10
"var_2B",0.00790842436696766,0.127204501106882,"var_1","sds",5,0.01,10
"var_3B",-0.0472114525678186,0.127327034651014,"var_1","sds",5,0.01,10
"var_4B",0.00309673521273279,0.127271095927108,"var_1","sds",5,0.01,10
"(Intercept)",0.144991114453225,0.130793878689659,"var_1","sds",10,0.01,10
"var_2B",0.0286019447324004,0.127250941622664,"var_1","sds",10,0.01,10
"var_3B",-0.0938299419545507,0.127581540065223,"var_1","sds",10,0.01,10
"var_4B",-0.021081302373768,0.127547079884665,"var_1","sds",10,0.01,10
"(Intercept)",0.166966778623786,0.128672858549585,"var_1","sds",25,0.01,10
"var_2B",-0.0204340794672242,0.127175390637025,"var_1","sds",25,0.01,10
"var_3B",-0.0839476236531269,0.127405983427963,"var_1","sds",25,0.01,10
"var_4B",-0.028201188931223,0.127468297943721,"var_1","sds",25,0.01,10
"(Intercept)",0.200747373262826,0.12990693949808,"var_1","sds",50,0.01,10
"var_2B",-0.0264707486438833,0.127136319881881,"var_1","sds",50,0.01,10
"var_3B",-0.102898068708363,0.127582627425691,"var_1","sds",50,0.01,10
"var_4B",-0.0491731488799793,0.127585046100228,"var_1","sds",50,0.01,10
"(Intercept)",-0.00986740494574454,0.129007387199175,"var_2","sds",5,0.00000001,10
"var_1B",0.0525723937961841,0.127216844371122,"var_2","sds",5,0.00000001,10
"var_3B",0.0279664525190714,0.127225107359796,"var_2","sds",5,0.00000001,10
"var_4B",0.0263055797499097,0.127315135653229,"var_2","sds",5,0.00000001,10
"(Intercept)",0.0685635572662148,0.129561689745198,"var_2","sds",10,0.00000001,10
"var_1B",-0.0081063590135133,0.127451316892732,"var_2","sds",10,0.00000001,10
"var_3B",-0.0520736086017304,0.127440962162087,"var_2","sds",10,0.00000001,10
"var_4B",0.0586505974079577,0.127376450645041,"var_2","sds",10,0.00000001,10
"(Intercept)",0.074324625475604,0.130893153948958,"var_2","sds",25,0.00000001,10
"var_1B",0.00211936379334504,0.127106563252681,"var_2","sds",25,0.00000001,10
"var_3B",-0.0649034663012327,0.127308897702347,"var_2","sds",25,0.00000001,10
"var_4B",0.0508866742534157,0.127179834280813,"var_2","sds",25,0.00000001,10
"(Intercept)",0.131311133088709,0.129488404015019,"var_2","sds",50,0.00000001,10
"var_1B",0.00971586928124469,0.127188321353949,"var_2","sds",50,0.00000001,10
"var_3B",-0.0808673243629911,0.127299426241961,"var_2","sds",50,0.00000001,10
"var_4B",-0.0343151222431708,0.127355560528899,"var_2","sds",50,0.00000001,10
"(Intercept)",0.108232699414093,0.128956075650278,"var_2","sds",5,0.000001,10
"var_1B",-0.0255920962450155,0.127194589415607,"var_2","sds",5,0.000001,10
"var_3B",-0.0229657782092121,0.127395066519628,"var_2","sds",5,0.000001,10
"var_4B",0.0223184022197958,0.127449959362984,"var_2","sds",5,0.000001,10
"(Intercept)",0.0816010590063126,0.130947023512139,"var_2","sds",10,0.000001,10
"var_1B",0.0634580490848661,0.127430389340549,"var_2","sds",10,0.000001,10
"var_3B",-0.0778225142030764,0.127593277088623,"var_2","sds",10,0.000001,10
"var_4B",0.0268239452404451,0.127508726780561,"var_2","sds",10,0.000001,10
"(Intercept)",0.103814832865476,0.130990959949964,"var_2","sds",25,0.000001,10
"var_1B",-0.00724415988745987,0.127238580410489,"var_2","sds",25,0.000001,10
"var_3B",-0.0527168413926644,0.127136975083547,"var_2","sds",25,0.000001,10
"var_4B",-0.0288273201248884,0.12717226674203,"var_2","sds",25,0.000001,10
"(Intercept)",0.0504604672953455,0.12909169554029,"var_2","sds",50,0.000001,10
"var_1B",-0.0253500895157563,0.127144650141422,"var_2","sds",50,0.000001,10
"var_3B",-0.0354670015291213,0.127059629047508,"var_2","sds",50,0.000001,10
"var_4B",0.0538683105678087,0.127068241119197,"var_2","sds",50,0.000001,10
"(Intercept)",0.103364556131354,0.130225075287222,"var_2","sds",5,0.0001,10
"var_1B",0.00589378015986677,0.127184766267118,"var_2","sds",5,0.0001,10
"var_3B",-0.0769292621384543,0.127374255288492,"var_2","sds",5,0.0001,10
"var_4B",-0.0151370085119377,0.127364936274681,"var_2","sds",5,0.0001,10
"(Intercept)",0.0636830720676832,0.129159193396222,"var_2","sds",10,0.0001,10
"var_1B",0.000149138334989423,0.127144136448215,"var_2","sds",10,0.0001,10
"var_3B",-0.0344164690119566,0.127106833767229,"var_2","sds",10,0.0001,10
"var_4B",-0.00468010291905994,0.12712865945219,"var_2","sds",10,0.0001,10
"(Intercept)",0.0904083412792386,0.130238877972297,"var_2","sds",25,0.0001,10
"var_1B",-0.00940317437880584,0.127119626015865,"var_2","sds",25,0.0001,10
"var_3B",-0.0432703143488157,0.127307982557586,"var_2","sds",25,0.0001,10
"var_4B",0.0325856424327942,0.127331771471238,"var_2","sds",25,0.0001,10
"(Intercept)",0.053966940461324,0.128551060524361,"var_2","sds",50,0.0001,10
"var_1B",0.0106081085266514,0.127233313478574,"var_2","sds",50,0.0001,10
"var_3B",-0.0456745046053773,0.127409335813545,"var_2","sds",50,0.0001,10
"var_4B",0.059846748571614,0.12722028911496,"var_2","sds",50,0.0001,10
"(Intercept)",0.132938502007281,0.1304732770365,"var_2","sds",5,0.01,10
"var_1B",-0.0300226806255072,0.127204684854907,"var_2","sds",5,0.01,10
"var_3B",-0.039931028499181,0.127196192111089,"var_2","sds",5,0.01,10
"var_4B",-0.0178154737561624,0.127142898160294,"var_2","sds",5,0.01,10
"(Intercept)",0.0560461517906421,0.132020018380376,"var_2","sds",10,0.01,10
"var_1B",0.0227535156395689,0.127251275315193,"var_2","sds",10,0.01,10
"var_3B",-0.0219535611339949,0.127539738618293,"var_2","sds",10,0.01,10
"var_4B",0.0315965765647739,0.1274281177058,"var_2","sds",10,0.01,10
"(Intercept)",0.0854910792003206,0.130750171409535,"var_2","sds",25,0.01,10
"var_1B",-0.0550642564396769,0.127175412961514,"var_2","sds",25,0.01,10
"var_3B",-0.0481290108655262,0.127204185092033,"var_2","sds",25,0.01,10
"var_4B",0.000610862520971972,0.127139508208771,"var_2","sds",25,0.01,10
"(Intercept)",-0.014711237099404,0.131810943152856,"var_2","sds",50,0.01,10
"var_1B",0.0173036897521328,0.127136478319605,"var_2","sds",50,0.01,10
"var_3B",0.0296883894903073,0.127330230226002,"var_2","sds",50,0.01,10
"var_4B",0.0468518578123216,0.127256572588145,"var_2","sds",50,0.01,10
"(Intercept)",0.0345045484363149,0.128188233639613,"var_3","sds",5,0.00000001,10
"var_1B",-0.0238372475879403,0.127448621244672,"var_3","sds",5,0.00000001,10
"var_2B",0.0269359362423457,0.127225314271448,"var_3","sds",5,0.00000001,10
"var_4B",0.0392447533286442,0.12727637427614,"var_3","sds",5,0.00000001,10
"(Intercept)",-0.0843373466955708,0.12777435840483,"var_3","sds",10,0.00000001,10
"var_1B",0.0951314299460269,0.127536821339686,"var_3","sds",10,0.00000001,10
"var_2B",0.0653047475218268,0.127441368746822,"var_3","sds",10,0.00000001,10
"var_4B",0.137661088338746,0.127447054032861,"var_3","sds",10,0.00000001,10
"(Intercept)",-0.00944733908017274,0.129385231818401,"var_3","sds",25,0.00000001,10
"var_1B",0.021578564912087,0.12735522648106,"var_3","sds",25,0.00000001,10
"var_2B",0.0672449998221768,0.127308494716544,"var_3","sds",25,0.00000001,10
"var_4B",0.0607155032784885,0.127263731228035,"var_3","sds",25,0.00000001,10
"(Intercept)",0.0790294681703914,0.12845055083523,"var_3","sds",50,0.00000001,10
"var_1B",-0.0427138581367069,0.127280812932938,"var_3","sds",50,0.00000001,10
"var_2B",-0.0216196485431727,0.127299360914661,"var_3","sds",50,0.00000001,10
"var_4B",-0.00464367268188098,0.12724954419747,"var_3","sds",50,0.00000001,10
"(Intercept)",0.014046721201868,0.127988753752911,"var_3","sds",5,0.000001,10
"var_1B",0.0140744628251585,0.127350551379807,"var_3","sds",5,0.000001,10
"var_2B",-0.0106792721957238,0.127395377360783,"var_3","sds",5,0.000001,10
"var_4B",0.0883830602855504,0.127337545992231,"var_3","sds",5,0.000001,10
"(Intercept)",-0.00306185476376902,0.129421349505793,"var_3","sds",10,0.000001,10
"var_1B",0.0457888455627183,0.127620964652733,"var_3","sds",10,0.000001,10
"var_2B",0.0325574868683996,0.127593527517038,"var_3","sds",10,0.000001,10
"var_4B",0.0446061348667107,0.127456793568663,"var_3","sds",10,0.000001,10
"(Intercept)",0.0208388079822595,0.129891767449183,"var_3","sds",25,0.000001,10
"var_1B",0.0367943931389588,0.12740777235818,"var_3","sds",25,0.000001,10
"var_2B",-0.011645151488783,0.1271356363756,"var_3","sds",25,0.000001,10
"var_4B",0.0418673945417489,0.127088154846717,"var_3","sds",25,0.000001,10
"(Intercept)",-0.121620436351337,0.128091262839378,"var_3","sds",50,0.000001,10
"var_1B",0.0397463027080479,0.127285875131757,"var_3","sds",50,0.000001,10
"var_2B",0.15735283145559,0.127059369887863,"var_3","sds",50,0.000001,10
"var_4B",0.148137735321726,0.127095052279842,"var_3","sds",50,0.000001,10
"(Intercept)",-0.0982643028101911,0.129513476405935,"var_3","sds",5,0.0001,10
"var_1B",0.0545086597963066,0.127547306146323,"var_3","sds",5,0.0001,10
"var_2B",0.0997052494205212,0.127374185716695,"var_3","sds",5,0.0001,10
"var_4B",0.199555408135724,0.127447733585951,"var_3","sds",5,0.0001,10
"(Intercept)",-0.0699839255865783,0.127657809175336,"var_3","sds",10,0.0001,10
"var_1B",0.0984004075443333,0.12733064892812,"var_3","sds",10,0.0001,10
"var_2B",0.0690207297136023,0.127107003057074,"var_3","sds",10,0.0001,10
"var_4B",0.0773781646774852,0.127195607787002,"var_3","sds",10,0.0001,10
"(Intercept)",0.0509348525153989,0.128386407531007,"var_3","sds",25,0.0001,10
"var_1B",-0.0341080372449817,0.127309253930467,"var_3","sds",25,0.0001,10
"var_2B",0.00236531232022656,0.127308475683733,"var_3","sds",25,0.0001,10
"var_4B",0.0265176840217528,0.127333270921404,"var_3","sds",25,0.0001,10
"(Intercept)",-0.0485904564881947,0.127762698738543,"var_3","sds",50,0.0001,10
"var_1B",0.0417450778874735,0.127351905726421,"var_3","sds",50,0.0001,10
"var_2B",0.0770926564982713,0.127408901761602,"var_3","sds",50,0.0001,10
"var_4B",0.150387487541771,0.127294891969081,"var_3","sds",50,0.0001,10
"(Intercept)",-0.0245811898483973,0.129068375721317,"var_3","sds",5,0.01,10
"var_1B",0.0541680346572637,0.127327214804395,"var_3","sds",5,0.01,10
"var_2B",0.00902378630598759,0.127196618413524,"var_3","sds",5,0.01,10
"var_4B",0.095861497087365,0.127066917823126,"var_3","sds",5,0.01,10
"(Intercept)",-0.0139768992501245,0.129653918512105,"var_3","sds",10,0.01,10
"var_1B",0.0108361471266557,0.127580592158041,"var_3","sds",10,0.01,10
"var_2B",0.0559176947826284,0.127539545486865,"var_3","sds",10,0.01,10
"var_4B",0.0354684354299824,0.127407040178025,"var_3","sds",10,0.01,10
"(Intercept)",-0.00119311337504228,0.128632439279141,"var_3","sds",25,0.01,10
"var_1B",0.0797018839764952,0.127405528428504,"var_3","sds",25,0.01,10
"var_2B",0.0256341071395592,0.127203986264597,"var_3","sds",25,0.01,10
"var_4B",-0.00259944708538891,0.12727072724126,"var_3","sds",25,0.01,10
"(Intercept)",-0.206398490224877,0.129515308804297,"var_3","sds",50,0.01,10
"var_1B",0.123084208417102,0.127582262870451,"var_3","sds",50,0.01,10
"var_2B",0.0933729495827575,0.127329467844104,"var_3","sds",50,0.01,10
"var_4B",0.281553033519469,0.127387614258087,"var_3","sds",50,0.01,10
"(Intercept)",0.0635468566922412,0.129782502851173,"var_4","sds",5,0.00000001,10
"var_1B",0.0326652685819188,0.127471619309002,"var_4","sds",5,0.00000001,10
"var_2B",-0.00624584847400471,0.127315193554845,"var_4","sds",5,0.00000001,10
"var_3B",-0.0335619959022542,0.127275872109563,"var_4","sds",5,0.00000001,10
"(Intercept)",0.0255301494496045,0.130548122928566,"var_4","sds",10,0.00000001,10
"var_1B",-0.10506266114278,0.127581984751305,"var_4","sds",10,0.00000001,10
"var_2B",0.0311556634506801,0.127378124178469,"var_4","sds",10,0.00000001,10
"var_3B",0.148489590061538,0.127447585947939,"var_4","sds",10,0.00000001,10
"(Intercept)",-0.00194316358886122,0.130313218017314,"var_4","sds",25,0.00000001,10
"var_1B",-0.0268897828738887,0.127287903895277,"var_4","sds",25,0.00000001,10
"var_2B",-0.0222887433603037,0.127179332264956,"var_4","sds",25,0.00000001,10
"var_3B",0.141881675616779,0.127264072775666,"var_4","sds",25,0.00000001,10
"(Intercept)",0.0194924301286155,0.130715718530729,"var_4","sds",50,0.00000001,10
"var_1B",-0.0196073458518747,0.127403711428482,"var_4","sds",50,0.00000001,10
"var_2B",0.0281567625569862,0.127355223916749,"var_4","sds",50,0.00000001,10
"var_3B",0.0999136558492158,0.127249565025813,"var_4","sds",50,0.00000001,10
"(Intercept)",0.0295421128575386,0.13050398101009,"var_4","sds",5,0.000001,10
"var_1B",-0.0865447034458655,0.127351851852019,"var_4","sds",5,0.000001,10
"var_2B",-0.0111797275137698,0.127449978057091,"var_4","sds",5,0.000001,10
"var_3B",0.163943853543894,0.127337430264322,"var_4","sds",5,0.000001,10
"(Intercept)",-0.0888099274646722,0.132070748564194,"var_4","sds",10,0.000001,10
"var_1B",0.0256840065370596,0.127588533900554,"var_4","sds",10,0.000001,10
"var_2B",0.0178306644827783,0.127509671564984,"var_4","sds",10,0.000001,10
"var_3B",0.231057771321141,0.12745767711069,"var_4","sds",10,0.000001,10
"(Intercept)",0.0700426249662252,0.1302579888204,"var_4","sds",25,0.000001,10
"var_1B",-0.00673985285576624,0.127434324877461,"var_4","sds",25,0.000001,10
"var_2B",-0.0477181226762155,0.127171587726972,"var_4","sds",25,0.000001,10
"var_3B",0.0435837766919915,0.127088248080502,"var_4","sds",25,0.000001,10
"(Intercept)",0.0223738632319392,0.13078064550889,"var_4","sds",50,0.000001,10
"var_1B",-0.0128849168553542,0.127231237745238,"var_4","sds",50,0.000001,10
"var_2B",-0.0475674522351221,0.127068063926825,"var_4","sds",50,0.000001,10
"var_3B",0.125148895006797,0.127094901710994,"var_4","sds",50,0.000001,10
"(Intercept)",0.151630300287323,0.130639314554339,"var_4","sds",5,0.0001,10
"var_1B",-0.0120435719567395,0.127453284838608,"var_4","sds",5,0.0001,10
"var_2B",-0.0529586220854388,0.127364801414825,"var_4","sds",5,0.0001,10
"var_3B",-0.104740169777672,0.127447633167366,"var_4","sds",5,0.0001,10
"(Intercept)",0.019686051313738,0.130574250264486,"var_4","sds",10,0.0001,10
"var_1B",-0.131641538152895,0.127352312473127,"var_4","sds",10,0.0001,10
"var_2B",-0.0190590819322768,0.127127955762994,"var_4","sds",10,0.0001,10
"var_3B",0.227491878463439,0.127195211290908,"var_4","sds",10,0.0001,10
"(Intercept)",-0.0202801598776741,0.130991248020401,"var_4","sds",25,0.0001,10
"var_1B",0.0308099321796463,0.127271445512831,"var_4","sds",25,0.0001,10
"var_2B",-0.046726455897118,0.127331213342157,"var_4","sds",25,0.0001,10
"var_3B",0.16449485359791,0.127332889631185,"var_4","sds",25,0.0001,10
"(Intercept)",0.00829303802698581,0.129697992982287,"var_4","sds",50,0.0001,10
"var_1B",0.0267485054500818,0.127182435079063,"var_4","sds",50,0.0001,10
"var_2B",-0.0269058738905413,0.127220177122813,"var_4","sds",50,0.0001,10
"var_3B",0.0727378990797763,0.127294607918045,"var_4","sds",50,0.0001,10
"(Intercept)",0.0390112725766164,0.129913596105361,"var_4","sds",5,0.01,10
"var_1B",-0.0107180234110859,0.127271506874366,"var_4","sds",5,0.01,10
"var_2B",-0.00352900437039381,0.127143330988025,"var_4","sds",5,0.01,10
"var_3B",0.0199163808597326,0.127066837210481,"var_4","sds",5,0.01,10
"(Intercept)",0.0360611796479106,0.130837420073103,"var_4","sds",10,0.01,10
"var_1B",0.0157853221447107,0.127546204228534,"var_4","sds",10,0.01,10
"var_2B",-0.0180446986070166,0.127428010718959,"var_4","sds",10,0.01,10
"var_3B",0.012516540654303,0.127406837011229,"var_4","sds",10,0.01,10
"(Intercept)",0.00771969223162571,0.129994663450471,"var_4","sds",25,0.01,10
"var_1B",0.00334184655383375,0.127467899283841,"var_4","sds",25,0.01,10
"var_2B",0.0216189923798568,0.127139338659741,"var_4","sds",25,0.01,10
"var_3B",0.0824951031883914,0.127271008949108,"var_4","sds",25,0.01,10
"(Intercept)",0.108774920573197,0.13029137367538,"var_4","sds",50,0.01,10
"var_1B",-0.00671490201770909,0.127585176266955,"var_4","sds",50,0.01,10
"var_2B",-0.0132957366193035,0.127256468245042,"var_4","sds",50,0.01,10
"var_3B",-0.0714790092576163,0.127387790852785,"var_4","sds",50,0.01,10
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",5,0.00000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",5,0.00000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",5,0.00000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",5,0.00000001,1
