"term","estimate","std.error","statistic","p.value","dep_var","data","minbucket","cp","copies"
"(Intercept)",13.9217565276574,0.794607055099283,17.520303196802,0.000000000000000000000000000000000000000000000000000000000000376504544774748,"wealth","sds",5,0.0001,5
"age",-0.132826530596265,0.14444342603246,-0.919574772246235,0.361233134231934,"wealth","sds",5,0.0001,5
"income",-0.129601965182872,0.0705689924432304,-1.83652849071256,0.071044420272169,"wealth","sds",5,0.0001,5
"(Intercept)",3.85043315554123,0.214096087360382,17.9846030958049,0.000000000000000000000000000000000000000000000000000000000000000000143561186735854,"age","sds",5,0.0001,10
"income",0.0156583774524743,0.0170781107538728,0.916868246033798,0.359255698474243,"age","sds",5,0.0001,10
"wealth",-0.00743760737480312,0.00958442478421967,-0.776009780685932,0.437876866979697,"age","sds",5,0.0001,10
"(Intercept)",10.1874990596363,0.366886548750948,27.7674368120588,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000817481698207907,"income","sds",5,0.0001,10
"age",0.0647114746327963,0.0703418527490882,0.919956926122267,0.357642927579207,"income","sds",5,0.0001,10
"wealth",-0.0353784996900177,0.019228893668206,-1.83986142419178,0.0659279680780988,"income","sds",5,0.0001,10
"(Intercept)",13.6037017371668,0.798763416651326,17.0309524116639,0.0000000000000000000000000000000000000000000000000000000000000333652000763795,"wealth","sds",5,0.0001,10
"age",-0.10027956149929,0.130322637942643,-0.769471544486576,0.441737283189225,"wealth","sds",5,0.0001,10
"income",-0.116331120148117,0.0635227766013649,-1.83132927072991,0.0671784486870286,"wealth","sds",5,0.0001,10
"(Intercept)",3.97168009492304,0.229146103132954,17.3325229651347,0.000000000000000000000000000000057968656457649,"age","sds",10,0.0001,5
"income",0.00487512010547072,0.0182652077782083,0.266907454033296,0.789979444555304,"age","sds",10,0.0001,5
"wealth",-0.00812861622426416,0.00952756040918347,-0.853168689062219,0.394055095474949,"age","sds",10,0.0001,5
"(Intercept)",10.3753718395364,0.418132671384552,24.813588005885,0.000000000000000000000000000000109845708743039,"income","sds",10,0.0001,5
"age",0.0180076974382663,0.0763027047010428,0.236003396063367,0.813819193291339,"income","sds",10,0.0001,5
"wealth",-0.0341552140365913,0.0203009721019861,-1.68244229217229,0.0948100745956834,"income","sds",10,0.0001,5
"(Intercept)",13.6776421929137,0.877500817919837,15.5870421013821,0.00000000000000000000000000000305083140045317,"wealth","sds",10,0.0001,5
"age",-0.116732053519739,0.134072160908273,-0.87066586179365,0.384580397493373,"wealth","sds",10,0.0001,5
"income",-0.114756980214368,0.0678252859222891,-1.69194981862444,0.0929099169817208,"wealth","sds",10,0.0001,5
"(Intercept)",4.0213169887213,0.218128691023664,18.4355252390206,0.000000000000000000000000000000000000000000000000000000000000000000000000435786779153657,"age","sds",10,0.0001,10
"income",0.00113288578609641,0.0173604146398913,0.0652568391709511,0.947971302117343,"age","sds",10,0.0001,10
"wealth",-0.00907430394750389,0.00957672193452767,-0.947537582227131,0.3435106216852,"age","sds",10,0.0001,10
"(Intercept)",10.6144309185747,0.358251860043992,29.6284042105778,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000166241652993262,"income","sds",10,0.0001,10
"age",0.00446237858516868,0.069028339673029,0.0646456021730483,0.948457875618597,"income","sds",10,0.0001,10
"wealth",-0.0491699909459796,0.0190337591517771,-2.58330425187653,0.00987630261382461,"income","sds",10,0.0001,10
"(Intercept)",14.2587535584796,0.824676017692547,17.2901275804962,0.00000000000000000000000000000000000000000000000000000000000000142963077455538,"wealth","sds",10,0.0001,10
"age",-0.122515537796198,0.130707986707195,-0.937322507083293,0.348736204693665,"wealth","sds",10,0.0001,10
"income",-0.170411292817558,0.0657206499727994,-2.59296420361161,0.00963412484485337,"wealth","sds",10,0.0001,10
"(Intercept)",3.86343589469483,0.218982675154049,17.6426554839418,0.000000000000000000000000000000000000000000000000793465404801492,"age","sds",25,0.0001,5
"income",0.0150339437980745,0.0173367830303211,0.867170326339146,0.386249963458951,"age","sds",25,0.0001,5
"wealth",-0.00734579317763919,0.00966838132527773,-0.759774871356574,0.448854676859594,"age","sds",25,0.0001,5
"(Intercept)",10.4377407062578,0.377579672237553,27.6438099657308,0.0000000000000000000000000000000000000000000000000000000000000000000000000163927962496368,"income","sds",25,0.0001,5
"age",0.0610847296036886,0.0718202587392196,0.850522271515174,0.395323936167975,"income","sds",25,0.0001,5
"wealth",-0.0545237342397543,0.0207066235951909,-2.63315426530559,0.0108622925186637,"income","sds",25,0.0001,5
"(Intercept)",14.3652544265476,0.944998759014949,15.2013473980873,0.00000000000000000000256782417026975,"wealth","sds",25,0.0001,5
"age",-0.103811143726067,0.14256335154432,-0.728175527591984,0.467581453379803,"wealth","sds",25,0.0001,5
"income",-0.19442171195603,0.0735581859163548,-2.64310096196653,0.0103519183274125,"wealth","sds",25,0.0001,5
"(Intercept)",4.07861165755506,0.211291120873828,19.3032799517903,0.000000000000000000000000000000000000000000000000000000000000000000000000000841725861762915,"age","sds",25,0.0001,10
"income",-0.00245024652633008,0.017385547580156,-0.1409358270157,0.887947278208068,"age","sds",25,0.0001,10
"wealth",-0.0108885929027865,0.00911876920873298,-1.1940858084618,0.232486210205668,"age","sds",25,0.0001,10
"(Intercept)",10.4401341791665,0.370659446710689,28.1663782531768,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000289167530384323,"income","sds",25,0.0001,10
"age",-0.0110250054747228,0.0725873480303825,-0.151886048655588,0.8793076909656,"income","sds",25,0.0001,10
"wealth",-0.030837270090239,0.0193404871966949,-1.59444122459898,0.111252661018932,"income","sds",25,0.0001,10
"(Intercept)",13.7176419401318,0.852887215943393,16.0837701441667,0.0000000000000000000000000000000000000000000000000313987325947577,"wealth","sds",25,0.0001,10
"age",-0.155202020179568,0.130007656450003,-1.19379138442706,0.232603683014479,"wealth","sds",25,0.0001,10
"income",-0.105707850774531,0.0661944446612258,-1.59692933924485,0.110710580798749,"wealth","sds",25,0.0001,10
"(Intercept)",4.11889864532708,0.212167444090299,19.4134338705332,0.0000000000000000000000000000000000000000000000000000000000000000000000000000316193417678944,"age","sds",50,0.0001,5
"income",0.00000478588197675121,0.017332074768422,0.000276128625147105,0.999779714336095,"age","sds",50,0.0001,5
"wealth",-0.0170292790643855,0.00904002621827925,-1.88376434461569,0.0596400587831411,"age","sds",50,0.0001,5
"(Intercept)",10.4619788855853,0.358544937704079,29.1789892574638,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000402722138412373,"income","sds",50,0.0001,5
"age",0.00014260207791829,0.070033153863038,0.00203620813932174,0.998375612190155,"income","sds",50,0.0001,5
"wealth",-0.0366013499092782,0.0186782128098634,-1.95957452042468,0.0504416894009882,"income","sds",50,0.0001,5
"(Intercept)",14.3297190149195,0.863700930424788,16.5910658540935,0.000000000000000000000000000000000000000000000494264138639718,"wealth","sds",50,0.0001,5
"age",-0.24604313071288,0.130710442019805,-1.88235252601777,0.0598632799959934,"wealth","sds",50,0.0001,5
"income",-0.133758230974611,0.0680055994424584,-1.96687084697765,0.0500656194276551,"wealth","sds",50,0.0001,5
"(Intercept)",4.00328039900396,0.213335648134215,18.7651732563954,0.000000000000000000000000000000000000000000000000000000000000000000000000000209541278198163,"age","sds",50,0.0001,10
"income",0.00654627976403149,0.0173871998486815,0.376499943694378,0.706581810381209,"age","sds",50,0.0001,10
"wealth",-0.0136397287242139,0.00961190265742721,-1.41904565727935,0.156028620230623,"age","sds",50,0.0001,10
"(Intercept)",10.3422457462059,0.380939817805523,27.1492904201623,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129169210257407,"income","sds",50,0.0001,10
"age",0.0274387522836123,0.0707278843555092,0.387948155577412,0.698099350662289,"income","sds",50,0.0001,10
"wealth",-0.0345935034191851,0.0197706818383662,-1.74973750030484,0.080533293416177,"income","sds",50,0.0001,10
"(Intercept)",13.9281223007483,0.811994968577868,17.1529662617764,0.0000000000000000000000000000000000000000000000000000000000773467675851232,"wealth","sds",50,0.0001,10
"age",-0.180674070526843,0.127505436302385,-1.41699111635026,0.15664323741367,"wealth","sds",50,0.0001,10
"income",-0.113818124926899,0.064667861311574,-1.76004158199258,0.0787909930833251,"wealth","sds",50,0.0001,10
"(Intercept)",4.14267120327441,0.235704997705286,17.5756612868014,0.000000000000000000000160108403307614,"age","sds",5,0.01,5
"income",-0.0024411552048843,0.0188237699922574,-0.129684712780086,0.89718395487177,"age","sds",5,0.01,5
"wealth",-0.0158005238675344,0.0106654736684612,-1.48146480491139,0.144836510053371,"age","sds",5,0.01,5
"(Intercept)",10.1125651603205,0.401873606218266,25.1635464580078,0.000000000000000000000000000000000000000000000000000000202204286407865,"income","sds",5,0.01,5
"age",-0.0117490364247909,0.080537833565935,-0.145882201005223,0.884455206431826,"income","sds",5,0.01,5
"wealth",-0.00505961704513997,0.0197273978177617,-0.256476657077626,0.797728706918353,"income","sds",5,0.01,5
"(Intercept)",13.1344045052886,0.846814180728795,15.5103738272129,0.0000000000000000000000000000000000000000823024206039,"wealth","sds",5,0.01,5
"age",-0.225274403433967,0.1494011621634,-1.50784907006001,0.137638999911197,"wealth","sds",5,0.01,5
"income",-0.0166157034315978,0.0651120243380879,-0.255186405283951,0.798715082708457,"wealth","sds",5,0.01,5
"(Intercept)",4.02353254727197,0.213663116412004,18.8311984531455,0.00000000000000000000000000000000000000000000000000000000000000176325806366712,"age","sds",5,0.01,10
"income",0.00446879168938784,0.0170948597092274,0.26141142807833,0.79378888667321,"age","sds",5,0.01,10
"wealth",-0.0124007028016113,0.0100169191890069,-1.23797572563234,0.216776785667963,"age","sds",5,0.01,10
"(Intercept)",9.97065387563614,0.372720730081819,26.7510043604159,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279362512401557,"income","sds",5,0.01,10
"age",0.0179826521088433,0.0711166735633284,0.252861265970631,0.80038918629367,"income","sds",5,0.01,10
"wealth",-0.00231684282953055,0.0191070597956593,-0.121255852774213,0.903498441408532,"income","sds",5,0.01,10
"(Intercept)",12.8288487743457,0.842065960981095,15.2349689558747,0.0000000000000000000000000000000000000000000000728285182642403,"wealth","sds",5,0.01,10
"age",-0.176441281835804,0.140768910595817,-1.25341086386902,0.211138989325971,"wealth","sds",5,0.01,10
"income",-0.00768794108518412,0.0645101693025355,-0.119174095624052,0.905147327365223,"wealth","sds",5,0.01,10
"(Intercept)",4.12985892364143,0.204514083813872,20.1935184444315,0.0000000000000000000000000000000000000000000000000000000000000000000000797724562858336,"age","sds",10,0.01,5
"income",-0.000460868499100929,0.0181605041671443,-0.0253775167726194,0.979793141447694,"age","sds",10,0.01,5
"wealth",-0.0160826399798102,0.00944977421872742,-1.70190732683727,0.0894362835159718,"age","sds",10,0.01,5
"(Intercept)",9.89797473027601,0.44114036713962,22.4372455290253,0.000000000000000000000000264766388426876,"income","sds",10,0.01,5
"age",-0.00149083187100121,0.0781618628007891,-0.0190736481652297,0.984817620036015,"income","sds",10,0.01,5
"wealth",0.0109113396077559,0.0228956457418119,0.476568327917025,0.636641557699941,"income","sds",10,0.01,5
"(Intercept)",12.5587597534024,0.967049562438647,12.9866764240423,0.000000000000000383216369616762,"wealth","sds",10,0.01,5
"age",-0.228170639285151,0.133974321499723,-1.70309232941793,0.0891932441301423,"wealth","sds",10,0.01,5
"income",0.0372864849151774,0.0786248565405694,0.474232787896256,0.639022627741548,"wealth","sds",10,0.01,5
"(Intercept)",4.08317346631655,0.202771694331847,20.136802031324,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000022806258117832,"age","sds",10,0.01,10
"income",-0.00346995476109573,0.0167048820664916,-0.207720997208124,0.835455772713568,"age","sds",10,0.01,10
"wealth",-0.00967491969943277,0.00935393817008141,-1.03431512198552,0.301169153232217,"age","sds",10,0.01,10
"(Intercept)",10.0741055241073,0.374119665553814,26.9274952686447,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013428788031435,"income","sds",10,0.01,10
"age",-0.0151085889805908,0.0720171927307725,-0.209791417961436,0.833840051565607,"income","sds",10,0.01,10
"wealth",-0.000188869036308099,0.0195195661034242,-0.00967588292216019,0.992281593085987,"income","sds",10,0.01,10
"(Intercept)",12.6273956009103,0.833347214258834,15.1526223221865,0.000000000000000000000000000000000000000000000000742276055096283,"wealth","sds",10,0.01,10
"age",-0.136866216564506,0.133400588365019,-1.02597910730352,0.305066754538446,"wealth","sds",10,0.01,10
"income",-0.0000296179570929757,0.0648619035160229,-0.000456631018941021,0.999635749274352,"wealth","sds",10,0.01,10
"(Intercept)",4.14809094888187,0.218929532007326,18.947151217329,0.00000000000000000000000000000000000000219858601412599,"age","sds",25,0.01,5
"income",-0.0118302834870314,0.0172557337721255,-0.685585651891647,0.493443028765554,"age","sds",25,0.01,5
"wealth",-0.00887074328685452,0.0101063768539291,-0.877737236110071,0.381898386848665,"age","sds",25,0.01,5
"(Intercept)",10.3348579302889,0.405483915179498,25.4877136759271,0.00000000000000000000000000000000000000000000000000086111327200042,"income","sds",25,0.01,5
"age",-0.0515696038318838,0.074947789333779,-0.68807371491932,0.491856195031816,"income","sds",25,0.01,5
"wealth",-0.0102700752468591,0.0214692011730645,-0.478363175419125,0.633592034934907,"income","sds",25,0.01,5
"(Intercept)",12.8613723209426,0.881551405081245,14.5894751534736,0.000000000000000000000000000568116620933964,"wealth","sds",25,0.01,5
"age",-0.124635064372929,0.140647954243316,-0.886149144816672,0.377486461222499,"wealth","sds",25,0.01,5
"income",-0.031938937378525,0.068090847807544,-0.469063587940615,0.640107748261477,"wealth","sds",25,0.01,5
"(Intercept)",4.10905578119378,0.200815277773111,20.4618683735624,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000415854920243837,"age","sds",25,0.01,10
"income",-0.000730808057703396,0.0166292907404748,-0.0439470371351828,0.964951626694877,"age","sds",25,0.01,10
"wealth",-0.0151121978224247,0.00940930401257378,-1.60609092896032,0.108412407916029,"age","sds",25,0.01,10
"(Intercept)",10.1375970658044,0.387792614046798,26.1418002782823,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017694528733862,"income","sds",25,0.01,10
"age",-0.00377893421010361,0.0738261887799718,-0.0511869063343657,0.959182545775472,"income","sds",25,0.01,10
"wealth",-0.00939070377968532,0.0201837620146345,-0.465260330203877,0.641853488354107,"income","sds",25,0.01,10
"(Intercept)",13.1562071928843,0.787136165695417,16.7140169214066,0.000000000000000000000000000000000000000000000000000000000000109302940420032,"wealth","sds",25,0.01,10
"age",-0.207728590562778,0.129593524630762,-1.60292415191761,0.109114830843081,"wealth","sds",25,0.01,10
"income",-0.0292003749821132,0.0626703659853144,-0.465935925584921,0.64137398613657,"wealth","sds",25,0.01,10
"(Intercept)",3.86275962899685,0.210870036722664,18.3182005799959,0.00000000000000000000000000000000000000000000000000000000702030847342918,"age","sds",50,0.01,5
"income",0.0100105161201964,0.0180778253150175,0.553745594160625,0.580417120571104,"age","sds",50,0.01,5
"wealth",-0.00326261340507897,0.00920769279579449,-0.354335605828328,0.723112381092992,"age","sds",50,0.01,5
"(Intercept)",9.89531721327366,0.379388144256777,26.0823047927832,0.00000000000000000000000000000000000000000000000000000000000000000000117435816059743,"income","sds",50,0.01,5
"age",0.0408806257408992,0.0744468893610723,0.549124699389729,0.583560357366694,"income","sds",50,0.01,5
"wealth",-0.00243813456338966,0.0197202007793941,-0.12363639653899,0.901714448664103,"income","sds",50,0.01,5
"(Intercept)",12.3222501126679,0.833566812335393,14.7825584348119,0.00000000000000000000000000000000000000000295898454891525,"wealth","sds",50,0.01,5
"age",-0.0456558148250358,0.129989725908268,-0.351226333512346,0.725446132260059,"wealth","sds",50,0.01,5
"income",-0.00654325900015551,0.067788534489765,-0.0965245678993612,0.923201933677473,"wealth","sds",50,0.01,5
"(Intercept)",3.85403658424735,0.202769296152843,19.0070028222728,0.0000000000000000000000000000000000000000000000000000000000000000000000000000054682998407999,"age","sds",50,0.01,10
"income",0.000687461907946551,0.0169102916268619,0.0406534625845553,0.967573578776999,"age","sds",50,0.01,10
"wealth",0.0050160844466364,0.00933603853016526,0.537281892146133,0.591112025281685,"age","sds",50,0.01,10
"(Intercept)",9.94828304676093,0.363095457020475,27.3985335107069,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000388122658084161,"income","sds",50,0.01,10
"age",0.00293498067129861,0.0709634259391009,0.0413590611284373,0.967011323498897,"income","sds",50,0.01,10
"wealth",0.00472720335138326,0.0195196788092024,0.24217628771405,0.80869185805726,"income","sds",50,0.01,10
"(Intercept)",11.5749435370184,0.846234220887136,13.6781794582639,0.0000000000000000000000000000000000000723085587549528,"wealth","sds",50,0.01,10
"age",0.0736976608915706,0.130336166755889,0.565442906032378,0.571812755756534,"wealth","sds",50,0.01,10
"income",0.0178126350821268,0.0648374028017646,0.274727769966166,0.78357308437084,"wealth","sds",50,0.01,10
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",5,0.00000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",5,0.00000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",5,0.00000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",5,0.00000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",5,0.00000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",5,0.00000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",5,0.00000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",5,0.00000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",5,0.00000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",10,0.00000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",10,0.00000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",10,0.00000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",10,0.00000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",10,0.00000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",10,0.00000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",10,0.00000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",10,0.00000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",10,0.00000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",25,0.00000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",25,0.00000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",25,0.00000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",25,0.00000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",25,0.00000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",25,0.00000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",25,0.00000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",25,0.00000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",25,0.00000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",50,0.00000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",50,0.00000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",50,0.00000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",50,0.00000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",50,0.00000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",50,0.00000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",50,0.00000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",50,0.00000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",50,0.00000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",5,0.000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",5,0.000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",5,0.000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",5,0.000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",5,0.000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",5,0.000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",5,0.000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",5,0.000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",5,0.000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",10,0.000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",10,0.000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",10,0.000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",10,0.000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",10,0.000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",10,0.000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",10,0.000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",10,0.000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",10,0.000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",25,0.000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",25,0.000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",25,0.000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",25,0.000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",25,0.000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",25,0.000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",25,0.000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",25,0.000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",25,0.000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",50,0.000001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",50,0.000001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",50,0.000001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",50,0.000001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",50,0.000001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",50,0.000001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",50,0.000001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",50,0.000001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",50,0.000001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",5,0.0001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",5,0.0001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",5,0.0001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",5,0.0001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",5,0.0001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",5,0.0001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",5,0.0001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",5,0.0001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",5,0.0001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",10,0.0001,1
